Price,Close,High,Low,Open,Volume,Returns,50_MA,Previous Close,Predicted Close
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,0.008633510404894906,72.94837600708007,81.73653411865234,82.1986800718294
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,0.01236745045398946,73.42882461547852,82.44220733642578,82.90035250807937
2020-06-16,85.6737060546875,85.9462485185203,83.88275727706606,85.52283897490148,165428800,0.026501927966400052,73.97059600830079,83.46180725097656,83.91417184828394
2020-06-17,85.55448913574219,86.48159854763982,85.43282115595484,86.42076455774615,114406400,-0.001391522842133286,74.40776641845703,85.6737060546875,86.1135303944893
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,0.00039817018284082906,74.86037322998047,85.55448913574219,85.99498937032729
2020-06-19,85.09944152832031,86.76385839432308,83.98739454869698,86.2966575684398,264476000,-0.005714699325555128,75.27096969604492,85.58855438232422,86.02886148557646
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200,0.02616388477333209,75.71677810668945,85.09944152832031,85.54252163417475
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,0.021344855272457774,76.17433563232422,87.32597351074219,87.75643039696418
2020-06-24,87.61553192138672,89.73985720448684,87.24079252033772,88.81761197618738,192623200,-0.017652237072041665,76.5334259033203,89.18993377685547,89.609823026946
2020-06-25,88.77867126464844,88.81760590082357,87.0096218971974,87.7712644729489,137522400,0.013275492572542458,76.92849563598632,87.61553192138672,88.04434716965208
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.03072565926328752,77.2580403137207,88.77867126464844,89.20089214844519
2020-06-29,88.0340805053711,88.12898509123728,85.47905300682135,85.9584251297807,130646000,0.0230467399991241,77.64612899780273,86.05088806152344,86.4885739854609
2020-06-30,88.76895141601562,89.0560934802323,87.60094182870904,87.62040543722048,140223200,0.008347572967490668,78.07740600585937,88.0340805053711,88.46052281188481
2020-07-01,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200,-0.0018914280586953547,78.54687194824218,88.76895141601562,89.19122740604263
2020-07-02,88.6010513305664,90.14867187148857,88.48669056028642,89.51113285524976,114041600,0.0,78.97881912231445,88.6010513305664,89.02427922232744
2020-07-06,90.97115325927734,91.44078989598016,90.00267343180715,90.03430829585879,118655600,0.026750268683248368,79.46336212158204,88.6010513305664,89.02427922232744
2020-07-07,90.6888656616211,92.13184590156695,90.57693321642051,91.35073966867222,112424400,-0.0031030451691834715,79.90372146606445,90.97115325927734,91.38094396826554
2020-07-08,92.80103302001953,92.83266788269125,91.58191749535032,91.66952230167387,117092000,0.02329026108099508,80.38535339355468,90.6888656616211,91.10025678702947
2020-07-09,93.20011901855469,93.75005330101985,92.14890576952082,93.69651908668872,125642800,0.004300447802656038,80.89724563598632,92.80103302001953,93.20044931071813
2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200,0.0017491101370457063,81.36798736572266,93.20011901855469,93.59727270972563
2020-07-13,92.93245697021484,97.29060582388549,92.71832009209864,94.67230796587039,191649200,-0.004612948304825282,81.80065490722656,93.3631362915039,93.75936576381945
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200,0.016548115758490578,82.28703643798828,92.93245697021484,93.33112815893361
2020-07-15,95.1200180053711,96.60193299733245,93.91793786080713,96.35129727473847,153198000,0.006877334813497171,82.76656112670898,94.4703140258789,94.8602664054675
2020-07-16,93.94957733154297,94.8085529497705,93.3485372297674,93.98851197519926,110577600,-0.012304882803554906,83.2013215637207,95.1200180053711,95.5062869184324
2020-07-17,93.75975036621094,94.5578917814271,93.28524241442982,94.40216067471324,92186800,-0.0020205196311010587,83.6173844909668,93.94957733154297,94.34248200362732
2020-07-20,95.73564910888672,95.87435236536639,93.50182714820313,93.84736742164009,90318000,0.021074061470494954,84.05787094116211,93.75975036621094,94.15373125345612
2020-07-21,94.41435241699219,96.60437605553066,94.16371667540041,96.52894250206293,103433200,-0.013801511810837885,84.4368424987793,95.73564910888672,96.1184277300081
2020-07-22,94.67958068847656,95.36335409074172,94.02744214680403,94.11503952134649,89001600,0.002809194414774563,84.79736892700195,94.41435241699219,94.80462206832246
2020-07-23,90.3701171875,94.4897935351177,89.5573759076989,94.4119242394898,197004400,-0.045516292632895694,85.08922607421874,94.67958068847656,95.06834664044383
2020-07-24,90.14623260498047,90.4917729162458,86.76872848149942,88.56212064394785,185438800,-0.002477418304714818,85.39490478515626,90.3701171875,90.78331544257374
2020-07-27,92.28270721435547,92.37517604739952,90.9881658298064,91.21203070620747,121214000,0.023700098691167737,85.73411499023437,90.14623260498047,90.5607001632934
2020-07-28,90.76673889160156,92.02965297999799,90.76186742027873,91.852015075252,103625600,-0.016427436607734047,86.05191177368164,92.28270721435547,92.68506212912851
2020-07-29,92.506591796875,92.69152948751328,91.21447855018052,91.25097745595819,90329200,0.01916839721818442,86.3692219543457,90.76673889160156,91.17768851835045
2020-07-30,93.62594604492188,93.73057872513968,91.26802000602063,91.67682263526055,158130000,0.012100264708754471,86.71777633666993,92.506591796875,92.90767740840884
2020-07-31,103.42752075195312,103.57838786224833,98.13739181757805,100.142485220989,374336800,0.10468865865802246,87.23272399902343,93.62594604492188,94.02068552955022
2020-08-03,106.03364562988281,108.66167105374215,105.01650308916155,105.31580157029778,308151200,0.02519759594914661,87.8113768005371,103.42752075195312,103.76669066414892
2020-08-04,106.74174499511719,107.83675673192468,105.49829447245462,106.22343825153119,173071600,0.006678062996211986,88.39426361083984,106.03364562988281,106.35804023816051
2020-08-05,107.1286392211914,107.44984441915975,105.99469293819868,106.4619011739729,121776800,0.0036245821734683936,88.99540008544922,106.74174499511719,107.06212506694109
2020-08-06,110.86628723144531,111.36269464253704,106.87071514088169,107.46201970975673,202428800,0.034889344599408956,89.66457397460937,107.1286392211914,107.44682581417521
2020-08-07,108.34565734863281,110.84434776897682,107.54607671169924,110.38605018937842,198045600,-0.022735765269656927,90.28265396118164,110.86628723144531,111.16328340268146
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851325,212403600,0.014534878398702267,90.93373840332032,108.34565734863281,108.65694411388424
2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672903,187902400,-0.029739941570681272,91.50041366577149,109.92044830322266,110.22280686431986
2020-08-12,110.19591522216797,110.45431580374148,107.5509582932633,107.74597507351805,165598000,0.03323438740140139,92.13072723388672,106.65142059326172,106.9723127550856
2020-08-13,112.14611053466797,113.15290119524892,111.09056196029391,111.58055146808589,210082000,0.017697528157628817,92.7913818359375,110.19591522216797,110.49671203636606
2020-08-14,112.04617309570312,112.13636854966511,110.23004849886146,111.97060352944233,165565200,-0.0008911360232501941,93.46366455078125,112.14611053466797,112.4358508071455
2020-08-17,111.75363159179688,113.19678105887246,111.1246961523291,113.17240210150105,119561600,-0.002610901343827021,94.08542007446289,112.04617309570312,112.33647995884789
2020-08-18,112.68485260009766,113.11145831572809,111.1685737018232,111.50498397074077,105633600,0.00833280310479978,94.71626098632812,111.75363159179688,112.04559700540693
2020-08-19,112.82624816894531,114.2450187969475,112.73117989850726,113.09440184356299,145538000,0.001254787716228778,95.2986833190918,112.68485260009766,112.97153849946451
2020-08-20,115.32981872558594,115.44439313878651,112.85062660991147,112.86769262535736,126907200,0.022189610992752185,95.88810653686524,112.82624816894531,113.11213243270365
2020-08-21,121.27303314208984,121.7581423853081,116.28052490809851,116.29271066660041,338054800,0.051532331206078696,96.67883651733399,115.32981872558594,115.60150911238617
2020-08-24,122.72348022460938,125.57808696417352,120.85129254611644,125.49275690245359,345937600,0.011960178161126045,97.48446197509766,121.27303314208984,121.51102875087005
2020-08-25,121.71668243408203,122.06284571800214,119.98832102047098,121.5923624186603,211495600,-0.008203791064959165,98.24955947875976,122.72348022460938,122.9532525910412
2020-08-26,123.3719253540039,123.83022293693548,121.9677808342838,123.03795523691794,163022400,0.01359914587565525,99.0035238647461,121.71668243408203,121.95216279381269
2020-08-27,121.89710235595703,124.31047038391692,120.74891816931488,123.97650023718222,155552400,-0.011954283714183833,99.73037612915039,123.3719253540039,123.5980213909006
2020-08-28,121.69966125488281,123.29394263426069,121.47538522972158,122.87464980067483,187630000,-0.001619735803872202,100.45259826660157,121.89710235595703,122.1315598333227
2020-08-31,125.82674407958984,127.73794429666664,122.86245023954196,124.4031081470526,225702700,0.033912032146609095,101.26714431762696,121.69966125488281,121.93523811539816
2020-09-01,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100,0.03983231511457763,102.1373991394043,125.82674407958984,126.03892263576965
2020-09-02,128.12799072265625,134.54414333091748,123.83756147352996,134.16385535146685,200119000,-0.020718056465538037,102.91616027832032,130.83871459960938,131.02247802177584
2020-09-03,117.86994171142578,125.63172736189051,117.49940684107021,123.74979379664647,257599600,-0.0800609527502455,103.5212484741211,128.12799072265625,128.32712246790624
2020-09-04,117.94793701171875,120.61970534748437,108.1286934708545,117.08009977010788,332607200,0.0006617064466183376,104.1046337890625,117.86994171142578,118.12723098896875
2020-09-08,110.0106430053711,116.02700063472479,109.87412977263537,111.11250193799896,231366600,-0.06729489474291561,104.58382888793945,117.94793701171875,118.20478409853027
2020-09-09,114.39857482910156,116.17325409792939,112.38987396422294,114.34007128994196,176940500,0.03988643011127779,105.11111877441407,110.0106430053711,110.31249021179481
2020-09-10,110.6639633178711,117.49940814881735,109.69861756632326,117.3628949087768,182274400,-0.03264561220985096,105.54901901245117,114.39857482910156,114.67554485990848
2020-09-11,109.21105194091797,112.36062394434131,107.26085458483016,111.71705524591432,180860300,-0.013129037975802338,105.9612190246582,110.6639633178711,110.96210655513553
2020-09-14,112.4874038696289,113.04320991624836,109.99115319560664,111.86334120112333,140150100,0.030000186524010486,106.43894607543945,109.21105194091797,109.51743239173359
2020-09-15,112.66291809082031,115.87099408811736,110.78097707840637,115.38344468012839,184642000,0.0015603011106455345,106.8727813720703,112.4874038696289,112.77520919539994
2020-09-16,109.33782958984375,113.11146475601348,109.250074265693,112.36064192709577,154679000,-0.029513601789509236,107.24576065063476,112.66291809082031,112.94972834686847
2020-09-17,107.59239196777344,109.40607622888594,106.00298369138476,106.9878355070113,178011000,-0.015963711998106533,107.54158782958984,109.33782958984375,109.64349128066871
2020-09-18,104.17953491210938,108.11893430232509,103.44821093361564,107.65089112215993,287104900,-0.031720245207359055,107.76117614746094,107.59239196777344,107.90794933610587
2020-09-21,107.3388900756836,107.44615155121396,100.53269639295027,101.93684120759194,195713800,0.030326063235352363,108.04069122314453,104.17953491210938,104.51444131496181
2020-09-22,109.02579498291016,110.0496517037046,106.44178910174857,109.87413362126594,183055400,0.01571569173146048,108.36255798339843,107.3388900756836,107.65588466121585
2020-09-23,104.45259094238281,109.31833209532834,104.11130039514165,108.84053574437004,150718700,-0.04194607378230253,108.56220352172852,109.02579498291016,109.3332257394424
2020-09-24,105.52519226074219,107.5046416144481,102.38537296614106,102.55113797500798,167743300,0.010268786141944819,108.77030700683594,104.45259094238281,104.78594926675746
2020-09-25,109.48409271240234,109.64011209223098,104.98888662302512,105.72996379838419,149981400,0.03751616430963822,109.08099731445313,105.52519226074219,105.85246952177411
2020-09-28,112.09734344482422,112.44837956504263,109.97162802324053,112.1461013546261,137672400,0.023868770957315988,109.4477491760254,109.48409271240234,109.78892517124918
2020-09-29,111.24901580810547,112.43863750540089,110.74196771781253,111.69756779185069,99382200,-0.007567776457934605,109.75801651000977,112.09734344482422,112.38736020005196
2020-09-30,112.92619323730469,114.34009100590049,110.79073185621964,110.95649687203007,142675200,0.015075885543942347,110.12825332641602,111.24901580810547,111.54384211745733
2020-10-01,113.88179016113281,114.78863234602518,112.94569620243965,114.7106226562807,116120400,0.008462137051056251,110.51229751586914,112.92619323730469,113.21151086714129
2020-10-02,110.20565795898438,112.49714598356358,109.42558341904119,110.07889779908955,144712000,-0.032280246007259206,110.90900833129882,113.88179016113281,114.16169007860562
2020-10-05,113.5989761352539,113.74524239927595,110.72243851360209,111.07347457149054,106243800,0.030790780066232593,111.3780632019043,110.20565795898438,110.50639953718873
2020-10-06,110.34217834472656,113.22846975785129,109.45483490950848,112.81892262806667,161498200,-0.028669253027859276,111.73925262451172,113.5989761352539,113.88047945370724
2020-10-07,112.21436309814453,112.67266068936267,111.2880148454192,111.76581857721544,96849000,0.016967081686288354,112.16820510864258,110.34217834472656,110.64214592694651
2020-10-08,112.10708618164062,113.50147746414889,111.7365439558897,113.35521118763732,83477200,-0.0009559998697321603,112.56021499633789,112.21436309814453,112.50371641588436
2020-10-09,114.05728912353516,114.08654089243238,112.05833393555243,112.40937004114366,100506900,0.01739589358994431,112.96884185791015,112.10708618164062,112.39704770087462
2020-10-12,121.30228424072266,122.06286006446172,116.30977603444282,117.07035185818188,240226800,0.06352066731430428,113.32633712768555,114.05728912353516,114.33619405779407
2020-10-13,118.08446502685547,122.26763983658118,116.67057472065251,122.15062530057422,262330500,-0.026527276332912852,113.567353515625,121.30228424072266,121.54011401175813
2020-10-14,118.17221069335938,119.96638868276364,116.64130607261743,117.98693956467062,150712000,0.0007430754459019084,113.79596282958984,118.08446502685547,118.3405380744281
2020-10-15,117.70415496826172,118.18195121487494,115.20790485111753,115.76371077374455,112559200,-0.0039607935093318725,114.00747314453125,118.17221069335938,118.42778627095231
2020-10-16,116.05626678466797,118.523273229094,115.85149691019734,118.25999236233595,115393800,-0.014000254995570005,114.1112727355957,117.70415496826172,117.96238416604281
2020-10-19,113.09194946289062,117.42138259241214,112.7799181793268,116.97283808725243,120639300,-0.025542070272494333,114.20619857788085,116.05626678466797,116.32383860794711
2020-10-20,114.58385467529297,116.01725100908146,112.75066428839048,113.3064702709398,124423700,0.013191966532435595,114.29946670532226,113.09194946289062,113.3763273455071
2020-10-21,113.95978546142578,115.75396346252074,113.55023836168668,113.7647612616899,89946000,-0.005446397449585416,114.44563400268555,114.58385467529297,114.85977427061978
2020-10-22,112.86769104003906,115.10066828250254,111.73657281161336,114.52535609682704,101988000,-0.009583156171844354,114.49906951904296,113.95978546142578,114.23924318816714
2020-10-23,112.17536163330078,113.64776283593191,111.43428449669388,113.49174346426179,82572600,-0.006133991050571663,114.49965454101563,112.86769104003906,113.15334034536512
2020-10-26,112.18511962890625,113.64776782516624,110.0691495843626,111.17101598676972,111850700,8.698875995039046e-05,114.5024334716797,112.17536163330078,112.46493606803358
2020-10-27,113.69650268554688,114.35957007435778,111.68780181918402,112.61414257382006,92276800,0.01347222396018366,114.54129089355469,112.18511962890625,112.4746387411363
2020-10-28,108.43096160888672,112.5556319702952,108.33345323653111,112.18509717957912,143937800,-0.046312251936395876,114.45621307373047,113.69650268554688,113.97745308175428
2020-10-29,112.44837188720703,114.01828125115553,109.4060615328435,109.57183395120363,146129200,0.0370503979556247,114.4486555480957,108.43096160888672,108.74176474559776
2020-10-30,106.14924621582031,109.20130250137127,105.03763428104902,108.29446040306703,190272600,-0.05601793574837299,114.26504409790039,112.44837188720703,112.73639850298902
2020-11-02,106.06149291992188,107.92393519387548,104.64760263945637,106.39303037953306,122866900,-0.0008266973061684668,113.96081329345704,106.14924621582031,106.4729854319467
2020-11-03,107.68990325927734,108.71375243491438,106.02248536802898,106.92932746040049,107624400,0.015353454816867007,113.66014175415039,106.06149291992188,106.38572964928244
2020-11-04,112.08761596679688,112.71167866980154,109.55236030591362,111.29778823567845,138235500,0.04083681547128393,113.46756042480469,107.68990325927734,108.00490779187285
2020-11-05,116.06600952148438,116.64132168469465,113.95979997203881,115.01290102705485,126387100,0.03549360489446052,113.3214421081543,112.08761596679688,112.37768787150937
2020-11-06,115.93412780761719,116.43228070272636,113.43356362742085,115.57271619055545,114457900,-0.0011362647377204382,113.2021826171875,116.06600952148438,116.33352610876977
2020-11-09,113.6191635131836,119.15750989185466,113.35543592706722,117.70210831549566,154515300,-0.01996792780703094,113.04057266235351,115.93412780761719,116.2023920921523
2020-11-10,113.27730560302734,114.8596862189922,111.4800244999921,112.86705932868448,138023400,-0.0030088050253651577,112.78958389282226,113.6191635131836,113.90055238023564
2020-11-11,116.7155532836914,116.8523020201072,113.7363758663505,114.46896157668391,112295000,0.03035248466019458,112.50712066650391,113.27730560302734,113.56063261761872
2020-11-12,116.44204711914062,117.73139757499507,115.8169079558322,116.84253085464111,103162300,-0.00234335662091234,112.2734017944336,116.7155532836914,116.97938731279397
2020-11-13,116.49092102050781,116.89139741334863,115.13319583001916,116.66674192406562,81581900,0.0004197272598374102,112.24582138061524,116.44204711914062,116.70743177873635
2020-11-16,117.50675964355469,118.1807334795776,115.40667896087977,116.15879706701332,91183000,0.008720324417969438,112.23699783325195,116.49092102050781,116.75602859179035
2020-11-17,116.61788940429688,117.86816796066498,116.19787325311871,116.7741779499669,74271000,-0.007564417927565348,112.36914276123046,117.50675964355469,117.76610796495847
2020-11-18,115.28945922851562,117.03789809748132,115.26015699113172,115.85599399209619,76322100,-0.011391306964712578,112.38696044921875,116.61788940429688,116.88227713422633
2020-11-19,115.88528442382812,116.29553060990456,114.0977736030349,114.85966150639022,74113000,0.005168080406479314,112.4913868713379,115.28945922851562,115.56137843160946
2020-11-20,114.61548614501953,116.0122833606363,114.566651563308,115.88530450548863,73604300,-0.010957372932395404,112.59947555541993,115.88528442382812,116.15382562365842
2020-11-23,111.2065200805664,114.88898878015578,111.1088434668693,114.45920273719096,127959300,-0.029742630591296004,112.57385787963867,114.61548614501953,114.89122640719829
2020-11-24,112.49586486816406,113.1600762396807,109.97576812456435,111.26512618596215,113874200,0.01159414741746767,112.57051681518554,111.2065200805664,111.50158731747126
2020-11-25,113.33589935302734,114.03918287230827,112.49586708858041,112.86704864167184,76499200,0.007467247670372101,112.65047821044922,112.49586486816406,112.78362222469698
2020-11-27,113.88291931152344,114.76202390343778,113.52151502813872,113.86338696603616,46691300,0.004826537413288534,112.77628875732422,113.33589935302734,113.61889417307529
